Rank,Name,Wallet,Shards,wShards,Odyssey Drop
3078,rewvcc,0x8adb…fb9f,6300,400,1.187480296
3079,Devashish,0xc7f4…9e44,7900,400,1.187480296
3080,sir0omid,0x6880…e905,8100,400,1.187480296
3081,tanlanfen77,0x5319…3150,11100,400,1.187480296
3082,Duang,0x45bf…8dd4,10800,400,1.187480296
3083,kiennft90,0x2a75…2e22,9500,400,1.187480296
3084,Shaw,0xc854…b9c1,9400,400,1.187480296
3085,yurokana,0x4689…04c6,9300,400,1.187480296
3086,amulet,0xede7…084b,24300,400,1.187480296
3087,Mishtu,0xc7a2…bb1c,10600,400,1.187480296
3088,Bretouc,0xc819…dd39,38200,400,1.187480296
3089,SpecificTaste,0xf379…36d5,12900,400,1.187480296
3090,0xc00e…7082,0xc00e…7082,11300,400,1.187480296
3091,Meridian,0x8d80…0617,28400,400,1.187480296
3092,benzanerkan,0xa4f0…bc96,10900,400,1.187480296
3093,Dogi,0x1f80…92dc,28900,400,1.187480296
3094,sehargul33,0xc42c…8f8f,7500,400,1.187480296
3095,tapas,0x2e03…7714,9400,400,1.187480296
3096,Thieng Lee,0xf03f…a514,30600,400,1.187480296
3097,Oshosi,0x7869…055a,10300,400,1.187480296
3098,dantefx,0xdde1…bd91,6000,400,1.187480296
3099,0xc182…c884,0xc182…c884,7300,400,1.187480296
3100,flashjones,0x8a84…c860,20300,400,1.187480296
3101,ISUCA,0x7e76…6ad2,9000,400,1.187480296
3102,mova08a,0x5cba…207a,7400,400,1.187480296
3103,trancer,0x0ba0…0937,5800,400,1.187480296
3104,rij,0x8e90…2885,32100,400,1.187480296
3105,night,0x435d…eeeb,24000,400,1.187480296
3106,kziec25479515,0xacb4…91b0,7900,400,1.187480296
3107,hezarfen,0x5f30…1c25,12000,400,1.187480296
3108,heuha,0x3cc7…69d2,9700,400,1.187480296
3109,cardinal11,0x147f…6421,31900,400,1.187480296
3110,0x9ecf…86f7,0x9ecf…86f7,8600,400,1.187480296
3111,0x1b53…8a73,0x1b53…8a73,6200,400,1.187480296
3112,yadi,0x7a29…b92b,6900,400,1.187480296
3113,LayerDesserts,0xc7e4…97b1,11300,400,1.187480296
3114,rustyfox,0x6bbd…7a72,8800,400,1.187480296
3115,0xc73b…a644,0xc73b…a644,7200,400,1.187480296
3116,chenguilin,0x1702…9fbf,15000,400,1.187480296
3117,kaka,0xa2aa…d297,11200,400,1.187480296
3118,pse,0x827e…3754,11600,400,1.187480296
3119,0xacd2…2400,0xacd2…2400,5500,400,1.187480296
3120,Juan Galdon,0x020d…20cc,10100,400,1.187480296
3121,ssali10,0x2a4b…3b6b,47600,400,1.187480296
3122,Dark King,0xc850…9bf9,15000,400,1.187480296
3123,albrr19818531,0x01c5…0e32,7900,400,1.187480296
3124,nganvu,0x2873…c017,28700,400,1.187480296
3125,Kazuto Kieigaiya,0x3b4b…915f,10800,400,1.187480296
3126,moomin1,0x26a5…a669,13800,400,1.187480296
3127,0x5dc3…1e86,0x5dc3…1e86,8800,400,1.187480296
3128,0x4e41…f335,0x4e41…f335,10700,400,1.187480296
3129,Kiki115,0x9550…7e73,2900,400,1.187480296
3130,lnimesh,0xa1ac…cbe6,10400,400,1.187480296
3131,behzad185,0x140e…546f,10400,400,1.187480296
3132,bartez2001,0x9f95…9c5e,12200,400,1.187480296
3133,0x37be…dda1,0x37be…dda1,8600,400,1.187480296
3134,Staphaureus,0x5c22…f019,36100,400,1.187480296
3135,0xd165…c816,0xd165…c816,4600,400,1.187480296
3136,aadimona,0xd7b6…b64c,10500,400,1.187480296
3137,boyes,0x6423…1caf,19100,400,1.187480296
3138,Duratul,0x45ce…c947,6300,400,1.187480296
3139,vovainvest,0x372d…2196,10100,400,1.187480296
3140,inla,0x1c5b…65d6,9900,400,1.187480296
3141,Lampard17,0x3d0d…de29,17100,400,1.187480296
3142,0xddaf…b86b,0xddaf…b86b,2100,400,1.187480296
3143,mazedul110,0x06bd…93bb,750,400,1.187480296
3144,devoalvanda,0x054e…df60,22800,400,1.187480296
3145,messi,0x7a83…d069,11300,400,1.187480296
3146,Matsub,0xb4ed…2926,20200,400,1.187480296
3147,lovefx99,0xa076…b9c5,10800,400,1.187480296
3148,shakhaoat,0x18ed…669d,16800,400,1.187480296
3149,0xa094…4317,0xa094…4317,10500,400,1.187480296
3150,semx,0x0368…77f6,11600,400,1.187480296
3151,XBIR69,0x2cf0…cb6b,5300,400,1.187480296
3152,Sallar,0x8104…559e,26000,400,1.187480296
3153,hosein77,0x8924…a831,10000,400,1.187480296
3154,POOKIE,0x17e5…433e,18500,400,1.187480296
3155,Naina5859,0x5495…7647,12200,400,1.187480296
3156,foad hosseini,0x4608…38fe,34200,400,1.187480296
3157,Elena,0x201f…1c53,9100,400,1.187480296
3158,0x768d…d70a,0x768d…d70a,0,400,1.187480296
3159,,,0,0,0
9526,.....,0xe0e4…5187,9700,400,1.187480296
3160,wdud biswas,0x83d0…bf43,10100,400,1.187480296
3161,Acipoconick,0xed35…cb63,32200,400,1.187480296
3162,IMJAYA,0x3dc3…befc,7900,400,1.187480296
3163,0x6ef5…61b8,0x6ef5…61b8,6900,400,1.187480296
3164,maenen,0xd1c3…3d14,8700,400,1.187480296
3165,0x0e6d…9fb5,0xgoli,9400,400,1.187480296
1,,,0,0,0
3166,kakashihatake,0x52b4…93d0,11000,400,1.187480296
3167,shopmien,0xc025…41b9,9400,400,1.187480296
3168,spgol2022,0xfedc…1674,34300,400,1.187480296
3169,ijhidilsaj,0x09c9…2f69,6200,400,1.187480296
3170,gameborhan94,0xed7a…e26f,28600,400,1.187480296
3171,kieutramm,0x19c4…5470,10400,400,1.187480296
3172,testy1927,0x3c88…6e0c,15300,400,1.187480296
3173,Hemanth Manu,0xf3a3…08e3,42800,400,1.187480296
3174,Jirrr,0x96e1…69ec,9200,400,1.187480296
3175,abdo hassan,0x5406…7634,34200,400,1.187480296
3176,minhmin0022,0x4447…14eb,11300,400,1.187480296
3177,anhpnh,0x0a95…4c59,12200,400,1.187480296
3178,pacha,0xffa5…57aa,23400,400,1.187480296
3179,mytiq16222483,0xe06c…1399,7900,400,1.187480296
3180,0x3e97…057a,0x3e97…057a,7500,400,1.187480296
3181,izijul,0x78b5…3bb1,8600,400,1.187480296
3182,dasdad,0x3c53…7698,15600,400,1.187480296
3183,vinhdrack,0xf54f…8178,23300,400,1.187480296
3184,M.Abdullah,0x6ea4…2a36,27700,400,1.187480296
3185,poa,0x6c61…001f,7500,400,1.187480296
3186,Md Firoz Ali,0xe3dd…bc80,4700,400,1.187480296
3187,0x167a…1d34,0x167a…1d34,6800,400,1.187480296
3188,0xee0c…fb84,0xee0c…fb84,32000,400,1.187480296
3189,jancok,0x5f2f…8c77,28100,400,1.187480296
3190,Juliska01,0x05e5…91d8,115600,400,1.187480296
3191,0x5d3c…f1f1,0x5d3c…f1f1,3100,400,1.187480296
3192,truongly5122,0x8f43…d781,9000,400,1.187480296
3193,praveen,0xc2db…a7e4,33100,400,1.187480296
3194,Cardi,0xb3ad…f039,10800,400,1.187480296
3195,aynagul,0x3424…e4d4,34500,400,1.187480296
3196,0x7a2f…fba0,0x7a2f…fba0,10600,400,1.187480296
3197,0xe87f…e377,0xe87f…e377,7100,400,1.187480296
3198,yurec,0x7c1f…90f0,5800,400,1.187480296
3199,0x9492…b86b,0x9492…b86b,7200,400,1.187480296
3200,THRoni,0xd560…c7c3,10400,400,1.187480296
3201,Samar,0xfd05…0191,11500,400,1.187480296
3202,0xc5f6…0b12,0xc5f6…0b12,11400,400,1.187480296
3203,ckv6789,0x2b85…ff20,12300,400,1.187480296
3204,0xc5f1…8d95,0xc5f1…8d95,6800,400,1.187480296
3205,yann krivo,0x40be…9dc4,6100,400,1.187480296
3206,0xe3d6…76e3,0xe3d6…76e3,13200,400,1.187480296
3207,mrjab,0x5d27…336a,10600,400,1.187480296
3208,Stavath,0x9ea4…63c0,9600,400,1.187480296
3209,ionutcasian1,0x87e2…f591,119500,400,1.187480296
3210,Prahosnik,0x0a16…bc4f,35300,400,1.187480296
3211,gustav,0xd882…b98f,84700,400,1.187480296
3212,MidoRays,0xe567…5d4c,11700,400,1.187480296
3213,XCODE,0xeed4…7a65,1300,400,1.187480296
3214,andi chi,0x3e70…fd9e,31200,400,1.187480296
3215,sfgb0989,0x802b…d84b,10400,400,1.187480296
3216,Ajay,0x9ddb…d39d,17300,400,1.187480296
3217,kingairdrop,0x9d7b…8dd7,10300,400,1.187480296
3218,0x03e8…d987,0x03e8…d987,11200,400,1.187480296
3219,Noi,0xef1f…8c9b,9200,400,1.187480296
3220,SK SAIDUL,0x7d49…0fc5,8100,400,1.187480296
3221,Mamad Ghavam,0x5d11…ebe6,31900,400,1.187480296
3222,ChainReaction,0x74ae…ba33,24100,400,1.187480296
3223,pengzhe,0x3977…318e,13700,400,1.187480296
31235434554,,,0,0,0
3224,0x675a…0879,0x675a…0879,0,400,1.187480296
3225,Daiko132,0x8db0…5870,9600,400,1.187480296
3226,mahanrahimi,0x8ee4…5db6,11600,400,1.187480296
3227,moomin3,0x5c8e…a110,8900,400,1.187480296
3228,0x6f85…027a,0x6f85…027a,4500,400,1.187480296
3229,0x7227…f715,0x7227…f715,5400,400,1.187480296
3230,pyman,0xfd92…c77b,8000,400,1.187480296
3231,Grand,0xeaba…a239,32500,400,1.187480296
3232,Mohammad,0x26fa…c3fe,7300,400,1.187480296
3233,0x3f04…307d,0x3f04…307d,10500,400,1.187480296
3234,0xb962…989c,0xb962…989c,10500,400,1.187480296
3235,xlistMOKA,0xfd55…7052,7500,400,1.187480296
3236,Eyezberg,0x33f3…6f84,49900,400,1.187480296
3237,mmalina,0x09e3…040b,34200,400,1.187480296
3238,bill,0xc189…779e,9200,400,1.187480296
3239,oneb123,0xab39…70c8,9800,400,1.187480296
3240,0x9f80…05ae,0x9f80…05ae,4500,400,1.187480296
3241,0xe5ca…7ef6,0xe5ca…7ef6,29100,400,1.187480296
3242,0x830d…61bf,0x830d…61bf,7500,400,1.187480296
3243,Haryormi,0xaad5…3959,37300,400,1.187480296
3244,Alireza,0x5f3b…e187,30000,400,1.187480296
3245,sandai13,0xd4fc…b426,10000,400,1.187480296
3246,Raad,0xdf89…ae09,35100,400,1.187480296
3247,nho nguyen,0x24fd…0777,10700,400,1.187480296
3248,local0919,0x1c2a…741d,9300,400,1.187480296
3249,Bonuoha,0xa032…cfbe,36400,400,1.187480296
3250,Tuanbi1984,0xb440…43d3,12400,400,1.187480296
3251,Abdoul_lawal,0xad88…ba6d,7300,400,1.187480296
3252,Kinderjoy2202,0xf789…8acf,33400,400,1.187480296
3253,Elleeinoss,0x0b88…ddb2,11800,400,1.187480296
3254,0x1dbb…2c25,0x1dbb…2c25,11300,400,1.187480296
3255,0xb264…1d6c,0xb264…1d6c,10600,400,1.187480296
3256,JohnZeus,0x9ddf…31ca,19700,400,1.187480296
3257,Ayush,0x7d75…8e29,21600,400,1.187480296
3258,mac,0x4a62…04c0,9700,400,1.187480296
3259,fghj679,0x83b9…3b63,6300,400,1.187480296
3260,Ariful Islam,0x8752…797d,10900,400,1.187480296
3261,Pk12300,0xa873…f9e1,6100,400,1.187480296
3262,0xec14…fd08,0xec14…fd08,8700,400,1.187480296
3263,chengxiaomei,0x95c7…036e,11200,400,1.187480296
3264,jiouoife,0x7b23…449c,6200,400,1.187480296
3265,0x0137…35c8,0x0137…35c8,4800,400,1.187480296
3266,Jikrullah,0xd42e…1bbe,11100,400,1.187480296
3267,S7OPc,0xb68d…fe4e,52200,400,1.187480296
3268,Lelouchra,0x287b…fa70,10700,400,1.187480296
3269,rahul2,0x1b09…1a5f,10600,400,1.187480296
3270,Agyengo,0x83b4…3eb6,31500,400,1.187480296
3271,majnons90,0x34b7…4146,34100,400,1.187480296
3272,Pawel,0xac4f…9857,37700,400,1.187480296
3273,jhkljlds,0x7ce7…49dd,6200,400,1.187480296
3274,Cong Nguyen,0x524d…8d67,10300,400,1.187480296
3275,Hadi2007,0xbaa7…4943,5700,400,1.187480296
3276,0x6e0e…5c63,0x6e0e…5c63,5100,400,1.187480296
3277,uyeneged,0x4f78…160c,11500,400,1.187480296
3278,Abdus Samad,0xcec9…0146,8700,400,1.187480296
3279,gold8848,0xf155…9730,9500,400,1.187480296
3280,abhinay,0x0fbb…89ee,7700,400,1.187480296
3281,BuyTheDiiip,0xe32d…1a02,11900,400,1.187480296
3282,0x81e4…0d22,0x81e4…0d22,5300,400,1.187480296
3283,irfanaditya,0xe17b…9740,10600,400,1.187480296
3284,mandaringga,0x0a27…d3cb,5300,400,1.187480296
3285,megaagy,0x7a1e…8bf1,12300,400,1.187480296
3286,0xe717…590c,0xe717…590c,6800,400,1.187480296
3287,Trungon,0x7fb9…21a7,11700,400,1.187480296
3288,salta7,0xc7fe…e6fd,12400,400,1.187480296
3289,0x3ea6…e86b,0x3ea6…e86b,7000,400,1.187480296
3290,alik835,0xbc79…64f6,38700,400,1.187480296
3291,anurag sharma,0x0859…d352,5700,400,1.187480296
3292,BabakM,0x1ebe…e926,32900,400,1.187480296
3293,KhanhNguyen,0xab9a…d21d,12200,400,1.187480296
3294,JEENY23,0xb0fb…f381,6500,400,1.187480296
3295,Salam,0x90c7…b1db,8800,400,1.187480296
3296,Samrat,0x974c…6441,8100,400,1.187480296
3297,Satthuhp,0x146a…d960,38600,400,1.187480296
3298,hangphi920,0xa93c…b759,11700,400,1.187480296
3299,minhhaoqst1,0x450e…57e8,10900,400,1.187480296
3300,Zen,0xa9d7…875d,34600,400,1.187480296
3301,amir,0x6cfd…c5c2,7800,400,1.187480296
3302,0x55ae…bed5,0x55ae…bed5,9700,400,1.187480296
3303,0x1c70…c9e6,0x1c70…c9e6,7700,400,1.187480296
3304,iiz,0x915d…239f,16000,400,1.187480296
3305,triencr,0x638f…3f8b,11200,400,1.187480296
3306,abo salah,0xc9fc…65e4,7200,400,1.187480296
3307,hynpha,0x3ff8…0d66,10200,400,1.187480296
3308,0xa934…8cc9,0xa934…8cc9,9300,400,1.187480296
3309,sharabi,0xcb06…f9f3,35200,400,1.187480296
3310,Mac Le,0x1dd0…c96e,10400,400,1.187480296
3311,Criptofinder,0x8baa…ce31,9600,400,1.187480296
3312,0xe474…8d8d,0xe474…8d8d,8800,400,1.187480296
3313,trunghoa89,0x10bd…63c3,11100,400,1.187480296
3314,cafeforex,0x1fea…b901,11600,400,1.187480296
3315,0x7eea…f7b2,0x7eea…f7b2,10600,400,1.187480296
3316,smital,0xece5…2487,20300,400,1.187480296
3317,0xf8fd…ab2b,0xf8fd…ab2b,10300,400,1.187480296
3318,HT2d7c1,0x3cb1…d7c1,29700,400,1.187480296
3319,kito2800,0x4a45…260d,11800,400,1.187480296
3320,pkonda,0x18a8…5aab,33600,400,1.187480296
3321,efqyr78615465,0x21d1…f06e,7900,400,1.187480296
3322,pranithreddy,0xa55f…06d1,34800,400,1.187480296
3323,Fauzi,0xb301…9806,6600,400,1.187480296
3324,0x6cae…3cfe,0x6cae…3cfe,10800,400,1.187480296
3325,0x3817…e287,0x3817…e287,0,400,1.187480296
3326,oxilyas,0x8643…e89e,10800,400,1.187480296
3327,EEEEE,0xb919…2c7f,23800,400,1.187480296
3328,0x50b9…75c2,0x50b9…75c2,5100,400,1.187480296
3329,Salam,0x6bf0…fbb0,12700,400,1.187480296
3330,Galaxeman,0x47e5…707b,9700,400,1.187480296
3331,mohsincryptowala,0xdc85…02a9,10900,400,1.187480296
3332,MaheeNur,0x9070…9797,10700,400,1.187480296
3333,Wish096,0x4a05…99f9,7900,400,1.187480296
3334,theweb3,0x340d…e7ec,11600,400,1.187480296
3335,rey,0x9245…08d9,10700,400,1.187480296
3336,Casper,0x689d…e495,28800,400,1.187480296
3337,kjkjnvas,0x0e37…581a,6200,400,1.187480296
3338,0xfbfb…cb22,0xfbfb…cb22,10700,400,1.187480296
3339,AJ wilder,0x5352…0c5d,44200,400,1.187480296
3340,Blacksy,0x1c0d…92fa,12100,400,1.187480296
3341,0xde86…559b,0xde86…559b,4500,400,1.187480296
3342,0x2f67…045c,0x2f67…045c,0,400,1.187480296
3343,Leonid,0xd972…0959,10400,400,1.187480296
3344,Salenxzigna,0x4789…0923,7100,400,1.187480296
3345,Gomer1189,0xeda2…5f45,11000,400,1.187480296
3346,0x7b6e…206d,0x7b6e…206d,7500,400,1.187480296
3347,0x5b50…e54c,0x5b50…e54c,4400,400,1.187480296
3348,bivash,0xef7a…d463,8600,400,1.187480296
3349,zoro91,0xd3d9…be0f,12900,400,1.187480296
3350,moomin7,0x30b6…2ec4,8900,400,1.187480296
3351,líaaaa,0xb7f7…7d65,7500,400,1.187480296
3352,sairaja,0x0408…dd23,9600,400,1.187480296
3353,Saurabh8963,0x54b7…4b48,6400,400,1.187480296
3354,Anshins,0x158f…0f7a,35000,400,1.187480296
3355,sm6302070,0x7a6b…a367,10900,400,1.187480296
3356,0xd32e…9e91,0xd32e…9e91,5500,400,1.187480296
3357,0xffec…6330,0xffec…6330,4900,400,1.187480296
3358,thatdog34,0x4b24…6564,8800,400,1.187480296
3359,0xf055…1320,0xf055…1320,0,400,1.187480296
3360,0x1cb6…0e8b,0x1cb6…0e8b,8300,400,1.187480296
3361,0x9f62…712b,0x9f62…712b,8500,400,1.187480296
3362,JLKNLFDNS,0xf041…d48d,6200,400,1.187480296
3363,0x0a2a…8f7d,0x0a2a…8f7d,7900,400,1.187480296
3364,0x87db…46a7,0x87db…46a7,8000,400,1.187480296
3365,AlexTREZ,0x9189…c051,12500,400,1.187480296
3366,Breaner,0x4124…2af6,11600,400,1.187480296
3367,Arsiada,0xf043…df2e,36800,400,1.187480296
3368,kifi89,0x92ed…7d05,16400,400,1.187480296
3369,SuliSapp,0x7b38…4d22,4800,400,1.187480296
3370,ShammGOD,0x5f54…879d,11900,400,1.187480296
3371,alamin361,0xd1d1…452d,9500,400,1.187480296
3372,fokin8912,0xe64c…9c9f,32200,400,1.187480296
1111,fokin89,,0,0,0
3373,DCone,0x94bc…7d1d,15500,400,1.187480296
3374,Santoso,0xc53d…c3de,2400,400,1.187480296
3375,TheRedliner7,0x97bd…d7a1,9800,400,1.187480296
3376,kucioor,0xf257…989b,42400,400,1.187480296
3377,nguyendoanh,0xa6ff…b4b4,22300,400,1.187480296
3378,0xf8d2…58a9,0xf8d2…58a9,8700,400,1.187480296
3379,0x5df5…18cf,0x5df5…18cf,6800,400,1.187480296
3380,jony,0x1f9a…aceb,24800,400,1.187480296
3381,Ravishka,0x17ae…e3f3,9600,400,1.187480296
3382,oxberrin,0xc5d2…7c47,11500,400,1.187480296
3383,Light Yagami,0xefb5…abae,11500,400,1.187480296
3384,maenping,0x1624…3337,16500,400,1.187480296
21212121,,,0,0,0
3385,TDV,0xdd58…08fb,9800,400,1.187480296
3386,selenamusic7,0x180c…121d,7000,400,1.187480296
3387,Jawadgee,0x25cd…1e5a,43700,400,1.187480296
3388,francisco,0x29db…67e6,9500,400,1.187480296
3389,jianailiang,0x8b9a…c40c,32200,400,1.187480296
3390,jack,0x83c4…1c76,19300,400,1.187480296
3391,Haryordeji,0xb27d…f999,33000,400,1.187480296
3392,Subham Singha,0x59e3…2fe6,8200,400,1.187480296
3393,0x8727…5f80,0x8727…5f80,9200,400,1.187480296
3394,9d5b,0x5726…9d5b,9700,400,1.187480296
3395,0x516b…7528,0x516b…7528,7700,400,1.187480296
3396,buddy786,0xdb17…82b3,9100,400,1.187480296
3397,Rivallfire,0x0b2b…f0a6,32300,400,1.187480296
3398,mehrshaad,0x71df…3387,9000,400,1.187480296
3399,namlele2409,0xb19c…17d2,36300,400,1.187480296
3400,0xd11d…9025,0xd11d…9025,12500,400,1.187480296
3401,sabbir,0x72a7…af4c,5000,400,1.187480296
3402,Hamza29,0x5cf7…1042,3200,400,1.187480296
3403,pain,0x7275…2a0a,10000,400,1.187480296
3404,Suna Pana,0x0040…ea4d,27200,400,1.187480296
3405,Cryptol3o,0xb47b…ae91,42100,400,1.187480296
3406,Cryptoboi,0x483b…9ae9,9100,400,1.187480296
3407,Dobros,0x146f…e34d,11600,400,1.187480296
3408,Nguyễn Quý,0x5d8d…6bcd,8400,400,1.187480296
3409,ceplokhndogh,0xda0c…dd8f,9600,400,1.187480296
3410,korriban,0x4901…e602,37000,400,1.187480296
3411,0x2e56…73cf,0x2e56…73cf,9000,400,1.187480296
3412,air24bc,0xdbac…e222,7800,400,1.187480296
3413,bscfx1,0x5980…26a7,11000,400,1.187480296
3414,0x96b0…3887,0x96b0…3887,6200,400,1.187480296
3415,mofasas,0x79ea…65b3,8000,400,1.187480296
3416,ihyseun,0xd32c…51c1,13000,400,1.187480296
3417,0x5c51…3366,0x5c51…3366,36300,400,1.187480296
3418,Eamser26,0x9674…041f,11200,400,1.187480296
3419,eldoradoors,0xd593…8479,31400,400,1.187480296
3420,Angelo,0xe9fb…b442,11800,400,1.187480296
3421,luoliufang3,0x2a5b…f767,11300,400,1.187480296
3422,0x8450…965c,0xvio,2600,400,1.187480296
3423,minh hào,0x5b47…794a,14900,400,1.187480296
3424,orange99,0xe5dc…f5f3,11200,400,1.187480296
3425,sergiomirandac,0x7d02…8eaf,8400,400,1.187480296
3426,spgol,0x4561…5d01,86700,400,1.187480296
3427,EsotericaMD,0x6b28…0656,23500,400,1.187480296
3428,yatogodlike,0x7081…961d,33400,400,1.187480296
3429,Hari,0x98c7…7cb9,6500,400,1.187480296
3430,0xab62…985d,0xab62…985d,7700,400,1.187480296
3431,撸毛养家,0xbd2f…b1a8,34300,400,1.187480296
3432,mou455,0x6623…072e,6500,400,1.187480296
3433,ksbaoqnd,0x8ccb…8695,7900,400,1.187480296
3434,gosa,0x06f1…be9a,25100,400,1.187480296
3435,tayson1995,0x2adb…cf69,11600,400,1.187480296
3436,Eggy,0xabad…0250,52200,400,1.187480296
3437,ryanlion,0x69e2…8119,20200,400,1.187480296
3438,Buyen,0x5e8b…e929,11500,400,1.187480296
3439,Underdrop,0x1c7e…82b5,12300,400,1.187480296
3440,Purya1371,0x40e2…11c4,11800,400,1.187480296
3441,0xd74b…84b5,0xd74b…84b5,6800,400,1.187480296
3442,SirFIC (FICgang),0x0000…0391,14900,400,1.187480296
3443,Yesaran,0xb75c…34af,25300,400,1.187480296
3444,Dang.Eric,0x05ee…fcfd,10800,400,1.187480296
3445,Raihan734,0x875e…b12a,9500,400,1.187480296
3446,prafoos,0xe627…b716,11700,400,1.187480296
3447,Saurabh8963,0x3c8a…c860,9800,400,1.187480296
3448,Web3guy,0xd3da…8222,10600,400,1.187480296
3449,101kristkronk,0x3932…56ac,68900,400,1.187480296
3450,zk4a,0xec72…6f59,35400,400,1.187480296
3451,rezzident,0x8f16…924b,9700,400,1.187480296
3452,Thedeep,0xe23d…e4e7,101100,400,1.187480296
3453,HunterX,0xcb95…db9e,32800,400,1.187480296
3454,Ashikur,0xb04a…73de,10400,400,1.187480296
3455,ali,0xd228…4041,4200,400,1.187480296
3456,Lê văn đức,0x5842…b9b4,12400,400,1.187480296
3457,russi,0x1fab…6236,5500,400,1.187480296
3458,puke,0x0a8d…83d1,22100,400,1.187480296
1,,,0,0,0
1,,,0,0,0
3459,Ankur Kumar,0x1b20…489a,10900,400,1.187480296
3460,lauri kohler,0xb052…bcf6,9700,400,1.187480296
3461,Amro Khattab,0xc3e2…4eae,9700,400,1.187480296
3462,0x2582…bb46,0x2582…bb46,10800,400,1.187480296
3463,Olaaa,0xa0a1…10e4,38900,400,1.187480296
3464,0x812e…f00f,0x812e…f00f,7700,400,1.187480296
3465,WiseImpress,0xaf25…2fdf,10200,400,1.187480296
3466,fawad,0x2fcf…b0cf,35400,400,1.187480296
3467,leducisme,0xa164…f17f,31900,400,1.187480296
3468,0x28e0…97e3,0x28e0…97e3,10300,400,1.187480296
3469,Bester,0x8187…8185,11400,400,1.187480296
3470,Nasir,0x1134…3b59,12700,400,1.187480296
3471,NELSON,0xeb32…94d8,11300,400,1.187480296
3472,coin89,0xb277…5fc7,26900,400,1.187480296
3473,0x8445…b50c,0x8445…b50c,10900,400,1.187480296
3474,Sultan,0x03b5…79a4,12300,400,1.187480296
3475,0xc763…551a,0xc763…551a,10300,400,1.187480296
3476,LadenHasan32,0x7200…7842,7600,400,1.187480296
3477,0x1d7b…6590,0x1d7b…6590,0,400,1.187480296
3478,vinod Kumar,0x4dba…d516,44700,400,1.187480296
3479,Anubis,0xaa72…76a1,55300,400,1.187480296
3480,0xc0f6…d06d,0xc0f6…d06d,0,400,1.187480296
3481,ase,0x0c2a…da26,750,400,1.187480296
3482,0x80a8…c01e,0x80a8…c01e,7700,400,1.187480296
3483,mnglmsdf,0x002a…12c7,6300,400,1.187480296
3484,dsrfteqw4,0x4df3…7768,7500,400,1.187480296
3485,ngatran,0x95af…fe13,11800,400,1.187480296
3486,Sabbir Hossen,0x026d…5b36,10300,400,1.187480296
3487,Hector,0x2ed5…a12b,8700,400,1.187480296
3488,firebee,0x29fb…a3f8,10300,400,1.187480296
3489,Abel47,0x00e9…3c01,31700,400,1.187480296
3490,DatLam,0x08fd…3268,12300,400,1.187480296
3491,Joetas,0x8c0a…0713,4200,400,1.187480296
3492,0xa71f…6e2e,0xa71f…6e2e,10300,400,1.187480296
3493,ldanh270,0x87b0…8abf,11600,400,1.187480296
3494,romjan14,0xb3d3…e4ce,8200,400,1.187480296
3495,Thiya1212,0x7884…e765,15200,400,1.187480296
3496,Hanna,0x0995…fbe1,47400,400,1.187480296
3497,0x2111…db80,0x2111…db80,10800,400,1.187480296
3498,DaniartiP,0x07ba…dfce,25500,400,1.187480296
3499,amro,0x5dcd…3ada,10600,400,1.187480296
3500,Akthar MIAH,0x6087…80db,15000,400,1.187480296
3501,Jayce,0x4519…84c2,11700,400,1.187480296
3502,0x901a…0291,0x901a…0291,6000,400,1.187480296
3503,ddyns,0x34ce…cb2d,32400,400,1.187480296
11,,,0,0,0
3504,unstoppable,0xa5b3…eef3,8100,400,1.187480296
3505,Anli,0xa141…f810,35100,400,1.187480296
3506,Rakesh Roy,0x2759…9a59,11700,400,1.187480296
3507,fzdry530,0x0f80…e90d,9800,400,1.187480296
3508,ata_ata,0xb562…b996,39600,400,1.187480296
3509,rifat,0x65a9…abf8,2700,400,1.187480296
3510,0xcaf1…7a22,0xcaf1…7a22,4400,400,1.187480296
3511,Jewel Ahmed,0xd778…d593,20800,400,1.187480296
3512,gher54,0x4b95…3cfa,7500,400,1.187480296
3513,0x40cb…8981,0x40cb…8981,8400,400,1.187480296
3514,thoinao,0xb394…7a82,10100,400,1.187480296
3515,Tudor9804,0xbb33…0541,156200,400,1.187480296
3516,Summit,0xf338…3f4c,10900,400,1.187480296
